result_key,result_label,analysis_scope,scenario_id,scenario_type,requested_n_species,n_species_full_scope,n_species_condition_scope,metric,estimate,statistic,df,R2,p_value,significant,direction,n_units,details,stars
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_010_by_abundance,ranked_top_N,10,10,10,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,10,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_015_by_abundance,ranked_top_N,15,15,15,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,15,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_020_by_abundance,ranked_top_N,20,20,20,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,20,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_025_by_abundance,ranked_top_N,25,25,25,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,25,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_030_by_abundance,ranked_top_N,30,30,30,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,30,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_038_by_abundance,ranked_top_N,38,38,38,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,38,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_050_by_abundance,ranked_top_N,50,50,50,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,50,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_075_by_abundance,ranked_top_N,75,75,71,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,75,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,top_100_by_abundance,ranked_top_N,100,100,85,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,100,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,all_observed_species,reference_full,118,118,96,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,118,Dascyllus aruanus,NA
species_scaling_sig_below_count,Number of species significantly below proportional scaling,full CAFI reef-level abundance,main_38_10x10_corrected,reference_main,38,38,38,CI non-overlap count,1,NA,NA,NA,NA,TRUE,count,38,Dascyllus aruanus,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,damselfish_only,functional_subset,5,5,5,percent deviation from 6 x mean single-coral reef,-49.26470588235294,NA,NA,NA,NA,FALSE,Proportional,27,obs=23.00; expected=45.33; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,obligate_plus_damselfish,functional_subset,27,27,26,percent deviation from 6 x mean single-coral reef,-40.9054805401112,NA,NA,NA,NA,FALSE,Proportional,27,obs=248.00; expected=419.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_005_by_abundance,ranked_top_N,5,5,5,percent deviation from 6 x mean single-coral reef,-30.8,NA,NA,NA,NA,FALSE,Proportional,27,obs=288.33; expected=416.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_010_by_abundance,ranked_top_N,10,10,10,percent deviation from 6 x mean single-coral reef,-25.328083989501316,NA,NA,NA,NA,FALSE,Proportional,27,obs=379.33; expected=508.00; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_015_by_abundance,ranked_top_N,15,15,15,percent deviation from 6 x mean single-coral reef,-20.310633213859017,NA,NA,NA,NA,FALSE,Proportional,27,obs=444.67; expected=558.00; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_020_by_abundance,ranked_top_N,20,20,20,percent deviation from 6 x mean single-coral reef,-16.609977324263042,NA,NA,NA,NA,FALSE,Proportional,27,obs=490.33; expected=588.00; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_025_by_abundance,ranked_top_N,25,25,25,percent deviation from 6 x mean single-coral reef,-14.814814814814822,NA,NA,NA,NA,FALSE,Proportional,27,obs=513.67; expected=603.00; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_030_by_abundance,ranked_top_N,30,30,30,percent deviation from 6 x mean single-coral reef,-12.260536398467426,NA,NA,NA,NA,FALSE,Proportional,27,obs=534.33; expected=609.00; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_038_by_abundance,ranked_top_N,38,38,38,percent deviation from 6 x mean single-coral reef,-10.831099195710461,NA,NA,NA,NA,FALSE,Proportional,27,obs=554.33; expected=621.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_050_by_abundance,ranked_top_N,50,50,50,percent deviation from 6 x mean single-coral reef,-10.326659641728124,NA,NA,NA,NA,FALSE,Proportional,27,obs=567.33; expected=632.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_075_by_abundance,ranked_top_N,75,75,71,percent deviation from 6 x mean single-coral reef,-9.313215400624344,NA,NA,NA,NA,FALSE,Proportional,27,obs=581.00; expected=640.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,top_100_by_abundance,ranked_top_N,100,100,85,percent deviation from 6 x mean single-coral reef,-9.010875194199897,NA,NA,NA,NA,FALSE,Proportional,27,obs=585.67; expected=643.67; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,all_observed_species,reference_full,118,118,96,percent deviation from 6 x mean single-coral reef,-8.832644628099173,NA,NA,NA,NA,FALSE,Proportional,27,obs=588.33; expected=645.33; bootstrap class=Proportional,NA
total_abundance_scaling_t6,Total CAFI abundance in 6-coral reefs vs proportional expectation,full CAFI reef-level abundance,main_38_10x10_corrected,reference_main,38,38,38,percent deviation from 6 x mean single-coral reef,-10.890557939914174,NA,NA,NA,NA,FALSE,Proportional,27,obs=553.67; expected=621.33; bootstrap class=Proportional,NA
